时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2014-12-01 16:00:00,38.54,80.44,488.42,0,0,0
2014-12-02 16:00:00,44.48,84.62,41846.83,0,0,0
2014-12-03 16:00:00,46.05,85.72,11002.4,0,0,0
2014-12-04 16:00:00,53.49,90.97,52452.01,0,0,0
2014-12-05 16:00:00,55.5,92.38,14117.45,0,0,0
2014-12-08 16:00:00,63.39,97.98,56000.26,0,0,0
2014-12-09 16:00:00,54.17,91.51,0,-64689.89,0,0
2014-12-10 16:00:00,59.17,95,34928.82,0,0,0
2014-12-11 16:00:00,56.56,93.16,0,-18464.05,0,0
2014-12-12 16:00:00,57.04,93.49,3352.66,0,0,0
2014-12-15 16:00:00,58.27,94.39,8983.9,0,0,0
2014-12-16 16:00:00,63.77,98.28,38942.68,0,0,0
2014-12-17 16:00:00,67.67,101.07,27839.46,0,0,0
2014-12-18 16:00:00,66.79,100.45,0,-6224.39,0,0
2014-12-19 16:00:00,69.68,102.43,19845.94,0,0,0
2014-12-22 16:00:00,70.16,102.76,3278.56,0,0,0
2014-12-23 16:00:00,66,99.83,0,-29301.15,0,0
2014-12-24 16:00:00,60.66,96.1,0,-37312.13,0,0
2014-12-25 16:00:00,66.95,100.57,44765.93,0,0,0
2014-12-26 16:00:00,73.74,105.38,48044.5,0,0,0
2014-12-29 16:00:00,73.74,105.4,239.4,0,0,0
2014-12-30 16:00:00,74.12,105.7,3025.63,0,0,0
2014-12-31 16:00:00,78.62,108.83,31262.66,0,0,0
2015-01-05 16:00:00,83.34,111.75,29174.87,0,204302,-218362.5
2015-01-06 16:00:00,82.02,110.98,0,-7634.43,0,0
2015-01-07 16:00:00,82.34,111.19,2079.01,0,0,0
2015-01-08 16:00:00,77.74,108.53,0,-26602.39,0,0
2015-01-09 16:00:00,77.8,108.67,1389.02,0,0,0
2015-01-12 16:00:00,76.07,107.71,0,-9604.36,0,0
2015-01-13 16:00:00,75.23,107.26,0,-4462.67,0,0
2015-01-14 16:00:00,75.29,107.35,828.12,0,0,0
2015-01-15 16:00:00,81.23,110.93,35827.23,0,0,0
2015-01-16 16:00:00,83.02,112.03,11021.78,0,0,0
2015-01-19 16:00:00,64.72,101.43,0,-106026.82,0,0
2015-01-20 16:00:00,68.78,103.82,23873.41,0,0,0
2015-01-21 16:00:00,77.52,108.93,51140.63,0,0,0
2015-01-22 16:00:00,77.84,109.1,1745.31,0,0,0
2015-01-23 16:00:00,78.68,109.59,4810.57,0,0,0
2015-01-26 16:00:00,79.73,110.26,6745.64,0,0,0
2015-01-27 16:00:00,77.56,109.04,0,-12182.3,0,0
2015-01-28 16:00:00,75.23,107.68,0,-13622.96,0,0
2015-01-29 16:00:00,72.73,106.25,0,-14282.61,0,0
2015-01-30 16:00:00,70.16,104.69,0,-15629.03,0,0
2015-02-02 16:00:00,65.78,102.25,0,-24354.92,0,0
2015-02-03 16:00:00,70,104.73,24795.77,0,0,0
2015-02-04 16:00:00,68.23,103.73,0,-10006.48,0,0
2015-02-05 16:00:00,66.28,102.63,0,-11014.03,0,0
2015-02-06 16:00:00,64.11,101.39,0,-12395.3,0,0
2015-02-09 16:00:00,66.28,102.7,13041.4,0,0,0
2015-02-10 16:00:00,69.06,104.32,16257.7,0,0,0
2015-02-11 16:00:00,70.12,104.95,6326.74,0,0,0
2015-02-12 16:00:00,70.62,105.37,4130.26,0,0,0
2015-02-13 16:00:00,71.67,106.08,7150.34,0,0,0
2015-02-16 16:00:00,72.67,106.69,6087.92,0,0,0
2015-02-17 16:00:00,73.78,107.35,6629.46,0,0,0
2015-02-25 16:00:00,71.35,106.04,0,-13099.49,0,0
2015-02-26 16:00:00,76.73,109.2,31593.05,0,0,0
2015-02-27 16:00:00,76.29,108.91,0,-2925.84,0,0
2015-03-02 16:00:00,77.07,109.42,5082.95,0,0,0
2015-03-03 16:00:00,72.33,106.67,0,-27463.43,0,0
2015-03-04 16:00:00,73.02,107.08,4094.12,0,0,0
2015-03-05 16:00:00,71.17,106.03,0,-10550.59,0,0
2015-03-06 16:00:00,70.89,105.87,0,-1584.59,0,0
2015-03-09 16:00:00,74.18,107.79,19202.26,0,0,0
2015-03-10 16:00:00,72.73,106.97,0,-8161.77,0,0
2015-03-11 16:00:00,73.24,107.27,2958.76,0,0,0
2015-03-12 16:00:00,77.3,109.64,23745.61,0,0,0
2015-03-13 16:00:00,78.28,110.27,6244.12,0,0,0
2015-03-16 16:00:00,82.4,112.67,24034.13,0,0,0
2015-03-17 16:00:00,84.91,114.16,14893.21,0,0,0
2015-03-18 16:00:00,89.47,116.76,26015.68,0,0,0
2015-03-19 16:00:00,88.79,116.45,0,-3149.82,0,0
2015-03-20 16:00:00,91.58,118.07,16186.7,0,0,0
2015-03-23 16:00:00,95.68,120.5,24389.13,0,0,0
2015-03-24 16:00:00,94.92,120.05,0,-4578.85,0,0
2015-03-25 16:00:00,92.97,118.92,0,-11248.33,0,0
2015-03-26 16:00:00,93.97,119.51,5874.92,0,0,0
2015-03-27 16:00:00,94.86,120.02,5099.09,0,0,0
2015-03-30 16:00:00,101.81,124.09,40701.05,0,0,0
2015-03-31 16:00:00,99.2,122.52,0,-15676.15,0,0
2015-04-01 16:00:00,102.63,124.66,21360.02,0,0,0
2015-04-02 16:00:00,101.69,124.05,0,-6069.21,0,0
2015-04-03 16:00:00,104.08,125.49,14443.97,0,0,0
2015-04-07 16:00:00,108.48,128.08,25888.52,0,0,0
2015-04-08 16:00:00,111.15,129.67,15851.06,0,0,0
2015-04-09 16:00:00,109.42,128.67,0,-9945.16,0,0
2015-04-10 16:00:00,113.7,131.17,24963.59,0,0,0
2015-04-13 16:00:00,118.1,133.75,25789.12,0,0,0
2015-04-14 16:00:00,118.65,134.13,3850.78,0,0,0
2015-04-15 16:00:00,117.6,133.36,0,-7739.64,0,0
2015-04-16 16:00:00,124.93,137.78,44161.98,0,0,0
2015-04-17 16:00:00,129.15,140.24,24604.07,0,0,0
2015-04-20 16:00:00,124.65,137.67,0,-25684.56,0,0
2015-04-21 16:00:00,126.88,139.02,13535.82,0,0,0
2015-04-22 16:00:00,134.28,143.35,43271.89,0,0,0
2015-04-23 16:00:00,133.43,142.81,0,-5392.77,0,0
2015-04-24 16:00:00,132.21,142.11,0,-6979.3,0,0
2015-04-27 16:00:00,137.99,145.61,34940.37,0,0,0
2015-04-28 16:00:00,135.04,143.9,0,-17066.45,0,0
2015-04-29 16:00:00,136.23,144.5,6037.58,0,0,0
2015-04-30 16:00:00,134.88,143.72,0,-7854.53,0,0
2015-05-04 16:00:00,136.77,144.86,11421.31,0,0,0
2015-05-05 16:00:00,127.71,139.57,0,-52935.63,0,0
2015-05-06 16:00:00,125.38,138.21,0,-13544.86,0,0
2015-05-07 16:00:00,121.38,135.88,0,-23336.4,0,0
2015-05-08 16:00:00,124.55,137.91,20322.13,0,0,0
2015-05-11 16:00:00,130.32,141.3,33925.07,0,0,0
2015-05-12 16:00:00,133.33,143.17,18618.77,0,0,0
2015-05-13 16:00:00,130.98,141.83,0,-13395.76,0,0
2015-05-14 16:00:00,129.72,140.91,0,-9191.91,0,0
2015-05-15 16:00:00,125.82,138.61,0,-22922.66,0,0
2015-05-18 16:00:00,122.93,137.03,0,-15890.44,0,0
2015-05-19 16:00:00,130.66,141.68,46522.4,0,0,0
2015-05-20 16:00:00,131.55,142.07,3913.39,0,0,0
2015-05-21 16:00:00,134.6,143.95,18836.29,0,0,0
2015-05-22 16:00:00,141.17,147.78,38326.42,0,0,0
2015-05-25 16:00:00,148.72,152.18,43910.25,0,0,0
2015-05-26 16:00:00,151.78,153.92,17451.79,0,0,0
2015-05-27 16:00:00,151.01,153.49,0,-4316.15,0,0
2015-05-28 16:00:00,134.22,143.66,0,-98322.04,0,0
2015-05-29 16:00:00,133.43,143.15,0,-5054.55,0,0
2015-06-01 16:00:00,145.05,150.05,68983.56,0,0,0
2015-06-02 16:00:00,148.16,151.87,18166.31,0,0,0
2015-06-03 16:00:00,147.22,151.33,0,-5337.91,0,0
2015-06-04 16:00:00,150.23,153.05,17191.67,0,0,0
2015-06-05 16:00:00,152.44,154.4,13486.12,0,0,0
2015-06-08 16:00:00,161.24,159.57,51741.54,0,0,0
2015-06-09 16:00:00,158.07,157.73,0,-18461.93,0,0
2015-06-10 16:00:00,156.74,156.96,0,-7662.83,0,0
2015-06-11 16:00:00,155.9,156.47,0,-4924.17,0,0
2015-06-12 16:00:00,157.63,157.48,10122.66,0,0,0
2015-06-15 16:00:00,152.12,154.35,0,-31339.38,0,0
2015-06-16 16:00:00,144.73,150.06,0,-42852.99,0,0
2015-06-17 16:00:00,147.9,151.91,18511.63,0,0,0
2015-06-18 16:00:00,138.22,146.27,0,-56457.23,0,0
2015-06-19 16:00:00,122.76,137.26,0,-90105.4,0,0
2015-06-23 16:00:00,129.05,140.99,37338.23,0,0,0
2015-06-24 16:00:00,134.56,144.19,31935.78,0,0,0
2015-06-25 16:00:00,126.16,139.37,0,-48117.32,0,0
2015-06-26 16:00:00,109.58,129.74,0,-96365.66,0,0
2015-06-29 16:00:00,103.03,125.94,0,-37978.52,0,0
2015-06-30 16:00:00,118.04,134.69,87548.76,0,0,0
2015-07-01 16:00:00,111.25,130.69,0,-40041.4,0,0
2015-07-02 16:00:00,99.7,123.99,0,-66991.04,0,0
2015-07-03 16:00:00,88.19,117.29,0,-67007.83,0,0
2015-07-06 16:00:00,96.24,122.05,47600.31,0,0,0
2015-07-07 16:00:00,96.3,122.12,700.32,0,0,0
2015-07-08 16:00:00,82.3,113.96,0,-81631.24,0,0
2015-07-09 16:00:00,99.74,123.9,99476.75,0,0,0
2015-07-10 16:00:00,104.98,126.98,30791.39,0,0,0
2015-07-13 16:00:00,108.2,128.94,19609.54,0,0,0
2015-07-14 16:00:00,99.42,123.84,0,-51038.64,0,0
2015-07-15 16:00:00,91.8,119.43,0,-44085.17,0,0
2015-07-16 16:00:00,97.41,122.71,32811.02,0,0,0
2015-07-17 16:00:00,103.64,126.34,36261.62,0,0,0
2015-07-20 16:00:00,103.36,126.4,651.91,0,0,0
2015-07-21 16:00:00,104.48,127.1,6991.56,0,0,0
2015-07-22 16:00:00,103.48,126.56,0,-5420.52,0,0
2015-07-23 16:00:00,108.2,129.35,27896.53,0,0,0
2015-07-24 16:00:00,105.02,127.52,0,-18355.43,0,0
2015-07-27 16:00:00,85.57,116.15,0,-113661.9,0,0
2015-07-28 16:00:00,85.45,116.15,5.16,0,0,0
2015-07-29 16:00:00,92.41,120.24,40864.35,0,0,0
2015-07-30 16:00:00,86.74,116.98,0,-32602.54,0,0
2015-07-31 16:00:00,86.02,116.5,0,-4808.63,0,0
2015-08-03 16:00:00,86.36,116.72,2256.51,0,0,0
2015-08-04 16:00:00,92.41,120.2,34792.56,0,0,0
2015-08-05 16:00:00,88.57,118.02,0,-21810.54,0,0
2015-08-06 16:00:00,86.68,116.99,0,-10306.61,0,0
2015-08-07 16:00:00,89.95,118.96,19685.06,0,0,0
2015-08-10 16:00:00,99.48,124.52,55669.78,0,0,0
2015-08-11 16:00:00,97.75,123.5,0,-10200.76,0,0
2015-08-12 16:00:00,95.8,122.36,0,-11418.73,0,0
2015-08-13 16:00:00,98.03,123.69,13230.52,0,0,0
2015-08-14 16:00:00,98.31,123.84,1534.89,0,0,0
2015-08-17 16:00:00,98.03,123.7,0,-1357.39,0,0
2015-08-18 16:00:00,85.79,116.58,0,-71227.16,0,0
2015-08-19 16:00:00,88.69,118.28,16955.44,0,0,0
2015-08-20 16:00:00,82.96,114.98,0,-33004.65,0,0
2015-08-21 16:00:00,74.56,110.12,0,-48550.42,0,0
2015-08-24 16:00:00,57.1,99.96,0,-101592.55,0,0
2015-08-25 16:00:00,43.44,91.96,0,-79978.23,0,0
2015-08-26 16:00:00,47.04,94.1,21409.07,0,0,0
2015-08-27 16:00:00,57,99.92,58176.72,0,0,0
2015-08-28 16:00:00,63.95,103.98,40544.85,0,0,0
2015-08-31 16:00:00,64.5,104.39,4170.28,0,0,0
2015-09-01 16:00:00,64.5,104.42,262.7,0,0,0
2015-09-02 16:00:00,64.68,104.58,1568.45,0,0,0
2015-09-07 16:00:00,59.49,101.64,0,-29409.47,0,0
2015-09-08 16:00:00,63.05,103.7,20616.45,0,0,0
2015-09-09 16:00:00,66.57,105.79,20888.83,0,0,0
2015-09-10 16:00:00,64.78,104.77,0,-10112.98,0,0
2015-09-11 16:00:00,64.5,104.69,0,-867.49,0,0
2015-09-14 16:00:00,61.94,103.23,0,-14564.03,0,0
2015-09-15 16:00:00,57.38,100.55,0,-26825.08,0,0
2015-09-16 16:00:00,65.06,105.01,44615.08,0,0,0
2015-09-17 16:00:00,61.38,102.91,0,-20980.49,0,0
2015-09-18 16:00:00,61.66,103.09,1804.69,0,0,0
2015-09-21 16:00:00,63.73,104.33,12350.77,0,0,0
2015-09-22 16:00:00,65.12,105.15,8178.55,0,0,0
2015-09-23 16:00:00,61.56,103.07,0,-20715.85,0,0
2015-09-24 16:00:00,62.17,103.44,3670.7,0,0,0
2015-09-25 16:00:00,59.67,102,0,-14453.01,0,0
2015-09-28 16:00:00,60.16,102.32,3214.36,0,0,0
2015-09-29 16:00:00,57.04,100.54,0,-17775.81,0,0
2015-09-30 16:00:00,58.39,101.33,7946.83,0,0,0
2015-10-08 16:00:00,63.01,104.1,27681.59,0,0,0
2015-10-09 16:00:00,64.44,104.99,8900.17,0,0,0
2015-10-12 16:00:00,70.34,108.56,35709.11,0,0,0
2015-10-13 16:00:00,70.12,108.51,0,-507.97,0,0
2015-10-14 16:00:00,68.84,107.82,0,-6948.31,0,0
2015-10-15 16:00:00,72.23,109.86,20375.7,0,0,0
2015-10-16 16:00:00,74.62,111.27,14188.37,0,0,0
2015-10-19 16:00:00,74.34,111.18,0,-931.39,0,0
2015-10-20 16:00:00,75.95,112.18,9943.22,0,0,0
2015-10-21 16:00:00,70.67,109.13,0,-30440.91,0,0
2015-10-22 16:00:00,73.96,111.06,19266.16,0,0,0
2015-10-23 16:00:00,75.79,112.15,10962.39,0,0,0
2015-10-26 16:00:00,76.79,112.79,6379.02,0,0,0
2015-10-27 16:00:00,76.73,112.83,364.68,0,0,0
2015-10-28 16:00:00,73.46,110.94,0,-18932.46,0,0
2015-10-29 16:00:00,73.74,111.09,1520.69,0,0,0
2015-10-30 16:00:00,73.62,111.04,0,-484.74,0,0
2015-11-02 16:00:00,71.01,109.56,0,-14831.25,0,0
2015-11-03 16:00:00,70.34,109.17,0,-3874.02,0,0
2015-11-04 16:00:00,79.34,114.41,52448.32,0,0,0
2015-11-05 16:00:00,83.46,116.76,23444.83,0,0,0
2015-11-06 16:00:00,87.08,118.87,21153.47,0,0,0
2015-11-09 16:00:00,88.91,119.9,10266.59,0,0,0
2015-11-10 16:00:00,88.07,119.42,0,-4803.47,0,0
2015-11-11 16:00:00,87.46,119.08,0,-3429.3,0,0
2015-11-12 16:00:00,85.23,117.79,0,-12896.82,0,0
2015-11-13 16:00:00,83.12,116.56,0,-12248.78,0,0
2015-11-16 16:00:00,83.91,117.03,4685.35,0,0,0
2015-11-17 16:00:00,84.51,117.41,3798.5,0,0,0
2015-11-18 16:00:00,83.44,116.81,0,-5989.15,0,0
2015-11-19 16:00:00,85.41,118,11893.96,0,0,0
2015-11-20 16:00:00,84.75,117.64,0,-3657.81,0,0
2015-11-23 16:00:00,83.5,116.94,0,-6948.57,0,0
2015-11-24 16:00:00,83.66,117.05,1093.73,0,0,0
2015-11-25 16:00:00,84.51,117.54,4900.64,0,0,0
2015-11-26 16:00:00,84.07,117.37,0,-1709.61,0,0
2015-11-27 16:00:00,74.18,111.53,0,-58411.9,0,0
2015-11-30 16:00:00,74.52,111.78,2542.46,0,0,0
2015-12-01 16:00:00,76.05,112.7,9169.05,0,0,0
2015-12-02 16:00:00,82.6,116.55,38513.62,0,0,0
2015-12-03 16:00:00,83.44,117.07,5163.34,0,0,0
2015-12-04 16:00:00,79.2,114.64,0,-24226.3,0,0
2015-12-07 16:00:00,79.2,114.64,0,-42.6,0,0
2015-12-08 16:00:00,77.4,113.64,0,-10012.13,0,0
2015-12-09 16:00:00,76.77,113.31,0,-3243.54,0,0
2015-12-10 16:00:00,76.33,113.07,0,-2412.51,0,0
2015-12-11 16:00:00,75.09,112.41,0,-6643.27,0,0
2015-12-14 16:00:00,80.57,115.59,31828.07,0,0,0
2015-12-15 16:00:00,78.54,114.52,0,-10703.64,0,0
2015-12-16 16:00:00,78.42,114.42,0,-977.65,0,0
2015-12-17 16:00:00,81.58,116.3,18811.66,0,0,0
2015-12-18 16:00:00,81.7,116.47,1637.95,0,0,0
2015-12-21 16:00:00,86.94,119.7,32343.57,0,0,0
2015-12-22 16:00:00,87.34,120.01,3091.63,0,0,0
2015-12-23 16:00:00,87.62,120.23,2184.98,0,0,0
2015-12-24 16:00:00,85.75,119.2,0,-10334.11,0,0
2015-12-25 16:00:00,85.98,119.36,1678.4,0,0,0
2015-12-28 16:00:00,80.67,116.39,0,-29733.24,0,0
2015-12-29 16:00:00,81.76,117.08,6841.74,0,0,0
2015-12-30 16:00:00,81.58,116.99,0,-859.43,0,0
2015-12-31 16:00:00,80.67,116.4,0,-5890.02,0,0
2016-01-04 16:00:00,67.19,108.4,0,-80051.84,29138.2,-15441
2016-01-05 16:00:00,69.66,109.91,15145.74,0,0,0
2016-01-06 16:00:00,72.09,111.38,14737.57,0,0,0
2016-01-07 16:00:00,69.38,109.75,0,-16351.45,0,0
2016-01-08 16:00:00,64.54,106.86,0,-28915.14,0,0
2016-01-11 16:00:00,56.52,102.16,0,-46977.99,0,0
2016-01-12 16:00:00,56.56,102.28,1213.18,0,0,0
2016-01-13 16:00:00,53.75,100.67,0,-16138.8,0,0
2016-01-14 16:00:00,55.9,101.99,13235.69,0,0,0
2016-01-15 16:00:00,51.44,99.34,0,-26505.9,0,0
2016-01-18 16:00:00,51.6,99.44,1007.53,0,0,0
2016-01-19 16:00:00,55.94,102.04,25964.65,0,0,0
2016-01-20 16:00:00,53.69,100.64,0,-13967.34,0,0
2016-01-21 16:00:00,49.73,98.34,0,-22994.02,0,0
2016-01-22 16:00:00,50.87,99.06,7212.22,0,0,0
2016-01-25 16:00:00,51.2,99.24,1768.66,0,0,0
2016-01-26 16:00:00,42.27,93.89,0,-53495.51,0,0
2016-01-27 16:00:00,41.83,93.58,0,-3084.11,0,0
2016-01-28 16:00:00,38.62,91.68,0,-19057.63,0,0
2016-01-29 16:00:00,42.8,94.16,24879.42,0,0,0
2016-02-01 16:00:00,39.96,92.54,0,-16205.3,0,0
2016-02-02 16:00:00,42.8,94.21,16652.6,0,0,0
2016-02-03 16:00:00,41.83,93.63,0,-5762.99,0,0
2016-02-04 16:00:00,43.98,94.95,13203.49,0,0,0
2016-02-05 16:00:00,43.02,94.39,0,-5643.29,0,0
2016-02-15 16:00:00,42.33,94.13,0,-2609.11,0,0
2016-02-16 16:00:00,46.41,96.56,24358.47,0,0,0
2016-02-17 16:00:00,47.54,97.24,6761.42,0,0,0
2016-02-18 16:00:00,46.69,96.72,0,-5165.04,0,0
2016-02-19 16:00:00,46.63,96.73,123.82,0,0,0
2016-02-22 16:00:00,50.13,98.87,21400.91,0,0,0
2016-02-23 16:00:00,48.72,98.05,0,-8262.6,0,0
2016-02-24 16:00:00,49.69,98.67,6214.49,0,0,0
2016-02-25 16:00:00,40.77,93.3,0,-53724.41,0,0
2016-02-26 16:00:00,42.4,94.32,10210.3,0,0,0
2016-02-29 16:00:00,39.46,92.53,0,-17867.95,0,0
2016-03-01 16:00:00,42.86,94.55,20136.56,0,0,0
2016-03-02 16:00:00,48.44,97.94,33984.82,0,0,0
2016-03-03 16:00:00,48.66,98.07,1270.8,0,0,0
2016-03-04 16:00:00,51.82,99.97,19039.36,0,0,0
2016-03-07 16:00:00,51.72,99.93,0,-483.85,0,0
2016-03-08 16:00:00,52.06,100.14,2169.76,0,0,0
2016-03-09 16:00:00,49.73,98.8,0,-13463.42,0,0
2016-03-10 16:00:00,47.54,97.49,0,-13046.76,0,0
2016-03-11 16:00:00,47.26,97.36,0,-1314.28,0,0
2016-03-14 16:00:00,49.45,98.75,13844.76,0,0,0
2016-03-15 16:00:00,50.07,99.12,3714.34,0,0,0
2016-03-16 16:00:00,51.78,100.16,10456.78,0,0,0
2016-03-17 16:00:00,53.06,101.01,8488.55,0,0,0
2016-03-18 16:00:00,54.75,102.03,10213.18,0,0,0
2016-03-21 16:00:00,58.15,104.08,20444.56,0,0,0
2016-03-22 16:00:00,57.24,103.58,0,-4932.02,0,0
2016-03-23 16:00:00,57.36,103.72,1393.85,0,0,0
2016-03-24 16:00:00,55.05,102.36,0,-13616.02,0,0
2016-03-25 16:00:00,55.62,102.73,3727.56,0,0,0
2016-03-28 16:00:00,53.87,101.74,0,-9919.96,0,0
2016-03-29 16:00:00,52.34,100.85,0,-8924.95,0,0
2016-03-30 16:00:00,56.24,103.18,23342.54,0,0,0
2016-03-31 16:00:00,56.46,103.34,1594.2,0,0,0
2016-04-01 16:00:00,56.9,103.63,2861.51,0,0,0
2016-04-05 16:00:00,58.65,104.73,10961.56,0,0,0
2016-04-06 16:00:00,57.75,104.19,0,-5352.02,0,0
2016-04-07 16:00:00,55.62,102.9,0,-12923.49,0,0
2016-04-08 16:00:00,54.75,102.4,0,-5023.64,0,0
2016-04-11 16:00:00,56.68,103.57,11696.08,0,0,0
2016-04-12 16:00:00,56.06,103.22,0,-3456.74,0,0
2016-04-13 16:00:00,58.37,104.58,13568.42,0,0,0
2016-04-14 16:00:00,58.77,104.82,2383.33,0,0,0
2016-04-15 16:00:00,58.89,104.89,739.35,0,0,0
2016-04-18 16:00:00,56.74,103.64,0,-12509.09,0,0
2016-04-19 16:00:00,57.14,103.88,2394.53,0,0,0
2016-04-20 16:00:00,55.21,102.72,0,-11584.78,0,0
2016-04-21 16:00:00,54.59,102.29,0,-4274.34,0,0
2016-04-22 16:00:00,54.87,102.45,1576.08,0,0,0
2016-04-25 16:00:00,53.91,101.79,0,-6560.99,0,0
2016-04-26 16:00:00,54.81,102.34,5485.02,0,0,0
2016-04-27 16:00:00,54.15,101.95,0,-3911.81,0,0
2016-04-28 16:00:00,53.69,101.72,0,-2317.61,0,0
2016-04-29 16:00:00,53.57,101.66,0,-590.25,0,0
2016-05-03 16:00:00,56.06,103.19,15308.84,0,0,0
2016-05-04 16:00:00,55.9,103.11,0,-763.23,0,0
2016-05-05 16:00:00,56,103.18,627.35,0,0,0
2016-05-06 16:00:00,52.22,100.95,0,-22309.89,0,0
2016-05-09 16:00:00,49.07,99.09,0,-18554.96,0,0
2016-05-10 16:00:00,49.23,99.21,1216.83,0,0,0
2016-05-11 16:00:00,49.85,99.61,3936.24,0,0,0
2016-05-12 16:00:00,50.19,99.88,2775.96,0,0,0
2016-05-13 16:00:00,49.69,99.65,0,-2383.48,0,0
2016-05-16 16:00:00,50.41,100.1,4517.39,0,0,0
2016-05-17 16:00:00,50.01,99.87,0,-2295.13,0,0
2016-05-18 16:00:00,49.07,99.29,0,-5776.99,0,0
2016-05-19 16:00:00,48.95,99.22,0,-668.65,0,0
2016-05-20 16:00:00,49.57,99.6,3806.74,0,0,0
2016-05-23 16:00:00,50.07,99.9,2948.38,0,0,0
2016-05-24 16:00:00,48.82,99.16,0,-7334.87,0,0
2016-05-25 16:00:00,48.88,99.19,210.08,0,0,0
2016-05-26 16:00:00,48.78,99.13,0,-559.45,0,0
2016-05-27 16:00:00,48.82,99.14,142.18,0,0,0
2016-05-30 16:00:00,49.11,99.37,2289.38,0,0,0
2016-05-31 16:00:00,54.43,102.52,31439.24,0,0,0
2016-06-01 16:00:00,53.53,101.99,0,-5278.52,0,0
2016-06-02 16:00:00,53.53,101.99,43.4,0,0,0
2016-06-03 16:00:00,54.71,102.7,7077.9,0,0,0
2016-06-06 16:00:00,54.09,102.34,0,-3643.64,0,0
2016-06-07 16:00:00,54.09,102.34,66.5,0,0,0
2016-06-08 16:00:00,54.03,102.31,0,-328.38,0,0
2016-06-13 16:00:00,49.63,99.7,0,-26107.53,0,0
2016-06-14 16:00:00,49.85,99.83,1331,0,0,0
2016-06-15 16:00:00,51.82,101.05,12143.46,0,0,0
2016-06-16 16:00:00,50.91,100.52,0,-5272.22,0,0
2016-06-17 16:00:00,51.6,100.95,4318.51,0,0,0
2016-06-20 16:00:00,51.44,100.96,71.17,0,0,0
2016-06-21 16:00:00,51.2,100.82,0,-1343.6,0,0
2016-06-22 16:00:00,52.22,101.44,6178.17,0,0,0
2016-06-23 16:00:00,51.72,101.15,0,-2880.48,0,0
2016-06-24 16:00:00,49.51,99.82,0,-13342.86,0,0
2016-06-27 16:00:00,51.44,101.06,12382.78,0,0,0
2016-06-28 16:00:00,52.34,101.55,4927.82,0,0,0
2016-06-29 16:00:00,53.47,102.27,7173.02,0,0,0
2016-06-30 16:00:00,53.47,102.28,142.8,0,0,0
2016-07-01 16:00:00,53.87,102.59,3042.03,0,0,0
2016-07-04 16:00:00,56.8,104.38,17895.95,0,0,0
2016-07-05 16:00:00,57.46,104.77,3937.01,0,0,0
2016-07-06 16:00:00,57.75,104.97,2018.48,0,0,0
2016-07-07 16:00:00,58.21,105.32,3450.21,0,0,0
2016-07-08 16:00:00,57.3,104.78,0,-5356.92,0,0
2016-07-11 16:00:00,57.87,105.15,3719.16,0,0,0
2016-07-12 16:00:00,61.6,107.4,22481.32,0,0,0
2016-07-13 16:00:00,62.27,107.8,3966.41,0,0,0
2016-07-14 16:00:00,61.92,107.6,0,-1966.06,0,0
2016-07-15 16:00:00,62.11,107.71,1066.33,0,0,0
2016-07-18 16:00:00,61.92,107.64,0,-693.93,0,0
2016-07-19 16:00:00,61.14,107.19,0,-4477.56,0,0
2016-07-20 16:00:00,60.36,106.77,0,-4257.06,0,0
2016-07-21 16:00:00,61.08,107.28,5113.79,0,0,0
2016-07-22 16:00:00,59.8,106.51,0,-7689.15,0,0
2016-07-25 16:00:00,59.67,106.47,0,-423.65,0,0
2016-07-26 16:00:00,61.7,107.69,12218.44,0,0,0
2016-07-27 16:00:00,60.12,106.75,0,-9382.13,0,0
2016-07-28 16:00:00,60.3,106.88,1294.53,0,0,0
2016-07-29 16:00:00,59.39,106.38,0,-5032.12,0,0
2016-08-01 16:00:00,58.43,105.85,0,-5288.39,0,0
2016-08-02 16:00:00,58.65,106.01,1595.6,0,0,0
2016-08-03 16:00:00,58.93,106.19,1887.58,0,0,0
2016-08-04 16:00:00,58.89,106.19,0,-29.48,0,0
2016-08-05 16:00:00,59.17,106.34,1510.98,0,0,0
2016-08-08 16:00:00,60.3,107.1,7532.82,0,0,0
2016-08-09 16:00:00,61.08,107.66,5672.46,0,0,0
2016-08-10 16:00:00,60.92,107.63,0,-385.23,0,0
2016-08-11 16:00:00,60.4,107.35,0,-2717.38,0,0
2016-08-12 16:00:00,63.85,109.48,21279.74,0,0,0
2016-08-15 16:00:00,68.72,112.45,29722.24,0,0,0
2016-08-16 16:00:00,67.63,111.84,0,-6121.54,0,0
2016-08-17 16:00:00,66.73,111.3,0,-5460.52,0,0
2016-08-18 16:00:00,66.35,111.07,0,-2224.43,0,0
2016-08-19 16:00:00,66.85,111.37,3014.88,0,0,0
2016-08-22 16:00:00,66.1,110.91,0,-4630.09,0,0
2016-08-23 16:00:00,65.82,110.76,0,-1501.88,0,0
2016-08-24 16:00:00,65.04,110.25,0,-5083.76,0,0
2016-08-25 16:00:00,64.3,109.84,0,-4175.79,0,0
2016-08-26 16:00:00,64.2,109.79,0,-491.55,0,0
2016-08-29 16:00:00,63.73,109.53,0,-2564.01,0,0
2016-08-30 16:00:00,64.07,109.71,1784.76,0,0,0
2016-08-31 16:00:00,64.76,110.13,4220.51,0,0,0
