时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2012-01-18 16:00:00,18.67,35.89,0,-11691.03,0,0
2012-01-19 16:00:00,20.94,37.46,15681.54,0,0,0
2012-01-20 16:00:00,22.69,38.39,9249.99,0,0,0
2012-01-30 16:00:00,20.56,37.01,0,-13810.77,0,0
2012-01-31 16:00:00,20.74,37.13,1212.87,0,0,0
2012-02-01 16:00:00,19.01,36.2,0,-9234.69,0,0
2012-02-02 16:00:00,21.81,37.65,14473.77,0,0,0
2012-02-03 16:00:00,22.78,38.05,4000.71,0,0,0
2012-02-06 16:00:00,22.7,38.06,102,0,0,0
2012-02-07 16:00:00,20.43,36.89,0,-11706.33,0,0
2012-02-08 16:00:00,23.87,38.86,19692.45,0,0,0
2012-02-09 16:00:00,23.92,38.86,0,0,0,0
2012-02-10 16:00:00,24.13,38.87,71.4,0,0,0
2012-02-13 16:00:00,24.05,38.89,239.7,0,0,0
2012-02-14 16:00:00,23.57,38.5,0,-3883.41,0,0
2012-02-15 16:00:00,24.92,39.03,5300.28,0,0,0
2012-02-16 16:00:00,24.25,38.78,0,-2548.14,0,0
2012-02-17 16:00:00,24.3,38.91,1360.77,0,0,0
2012-02-20 16:00:00,24.48,39.19,2803.14,0,0,0
2012-02-21 16:00:00,25.55,39.59,3980.31,0,0,0
2012-02-22 16:00:00,27.26,40.51,9193.89,0,0,0
2012-02-23 16:00:00,27.69,40.65,1376.07,0,0,0
2012-02-24 16:00:00,29.74,41.83,11833.83,0,0,0
2012-02-27 16:00:00,30.16,42.37,5397.18,0,0,0
2012-02-28 16:00:00,30.45,42.37,0,0,0,0
2012-02-29 16:00:00,29.06,41.58,0,-7919.82,0,0
2012-03-01 16:00:00,29.02,41.59,71.4,0,0,0
2012-03-02 16:00:00,31.3,42.91,13194.6,0,0,0
2012-03-05 16:00:00,30.46,42.27,0,-6380.55,0,0
2012-03-06 16:00:00,28.42,40.97,0,-13005.9,0,0
2012-03-07 16:00:00,27.53,40.46,0,-5040.18,0,0
2012-03-08 16:00:00,29.14,41.37,9086.79,0,0,0
2012-03-09 16:00:00,30.54,42.03,6538.65,0,0,0
2012-03-12 16:00:00,30.05,41.66,0,-3674.31,0,0
2012-03-13 16:00:00,31.36,42.34,6788.55,0,0,0
2012-03-14 16:00:00,27.64,40.51,0,-18280.68,0,0
2012-03-15 16:00:00,26.68,39.87,0,-6416.25,0,0
2012-03-16 16:00:00,28.54,40.52,6492.75,0,0,0
2012-03-19 16:00:00,28.86,40.93,4067.01,0,0,0
2012-03-20 16:00:00,26.62,39.88,0,-10432.26,0,0
2012-03-21 16:00:00,26.79,40.03,1432.17,0,0,0
2012-03-22 16:00:00,26.59,39.89,0,-1355.67,0,0
2012-03-23 16:00:00,25.08,39.25,0,-6436.65,0,0
2012-03-26 16:00:00,25.2,39.14,0,-1054.77,0,0
2012-03-27 16:00:00,24.8,39.01,0,-1335.27,0,0
2012-03-28 16:00:00,21.26,37.05,0,-19559.85,0,0
2012-03-29 16:00:00,19.7,36.28,0,-7664.82,0,0
2012-03-30 16:00:00,20.28,36.69,4067.01,0,0,0
2012-04-05 16:00:00,23.11,38.15,14596.17,0,0,0
2012-04-06 16:00:00,23.46,38.16,107.1,0,0,0
2012-04-09 16:00:00,22.25,37.52,0,-6375.45,0,0
2012-04-10 16:00:00,23.46,38.32,7919.82,0,0,0
2012-04-11 16:00:00,23.47,38.19,0,-1279.17,0,0
2012-04-12 16:00:00,25.94,39.91,17200.41,0,0,0
2012-04-13 16:00:00,26.43,40.17,2599.14,0,0,0
2012-04-16 16:00:00,26.11,40.05,0,-1166.97,0,0
2012-04-17 16:00:00,24.54,39.14,0,-9071.49,0,0
2012-04-18 16:00:00,27.38,40.72,15809.04,0,0,0
2012-04-19 16:00:00,27.19,40.6,0,-1284.27,0,0
2012-04-20 16:00:00,28.7,41.65,10580.16,0,0,0
2012-04-23 16:00:00,27.68,41.16,0,-4968.78,0,0
2012-04-24 16:00:00,27.62,41.03,0,-1319.97,0,0
2012-04-25 16:00:00,28.66,41.69,6645.75,0,0,0
2012-04-26 16:00:00,28.93,41.96,2726.64,0,0,0
2012-04-27 16:00:00,28.67,41.59,0,-3776.31,0,0
2012-05-02 16:00:00,31.48,43.31,17256.51,0,0,0
2012-05-03 16:00:00,31.87,43.31,10.2,0,0,0
2012-05-04 16:00:00,33.06,44.12,8067.72,0,0,0
2012-05-07 16:00:00,33.16,44,0,-1212.87,0,0
2012-05-08 16:00:00,32.73,43.74,0,-2573.64,0,0
2012-05-09 16:00:00,30.2,42.56,0,-11833.83,0,0
2012-05-10 16:00:00,30.19,42.57,86.7,0,0,0
2012-05-11 16:00:00,29.19,41.92,0,-6451.95,0,0
2012-05-14 16:00:00,28.15,41.28,0,-6365.25,0,0
2012-05-15 16:00:00,28.24,41.3,193.8,0,0,0
2012-05-16 16:00:00,26.14,40.27,0,-10325.16,0,0
2012-05-17 16:00:00,28.07,41.45,11823.63,0,0,0
2012-05-18 16:00:00,26.11,40.55,0,-9051.09,0,0
2012-05-21 16:00:00,26.76,40.82,2736.84,0,0,0
2012-05-22 16:00:00,28.73,41.88,10610.76,0,0,0
2012-05-23 16:00:00,28.21,41.5,0,-3863.01,0,0
2012-05-24 16:00:00,27.15,41.11,0,-3852.81,0,0
2012-05-25 16:00:00,26.07,40.47,0,-6431.55,0,0
2012-05-28 16:00:00,28.11,41.55,10819.86,0,0,0
2012-05-29 16:00:00,29.88,42.74,11864.43,0,0,0
2012-05-30 16:00:00,29.46,42.48,0,-2543.04,0,0
2012-05-31 16:00:00,28.96,42.1,0,-3863.01,0,0
2012-06-01 16:00:00,29,42.36,2599.14,0,0,0
2012-06-04 16:00:00,25.38,40.04,0,-23121.96,0,0
2012-06-05 16:00:00,25.37,40.18,1345.47,0,0,0
2012-06-06 16:00:00,25.3,40.17,0,-76.5,0,0
2012-06-07 16:00:00,24.55,39.92,0,-2548.14,0,0
2012-06-08 16:00:00,23.68,39.41,0,-5101.38,0,0
2012-06-11 16:00:00,25.34,40.47,10666.86,0,0,0
2012-06-12 16:00:00,24.45,39.95,0,-5223.78,0,0
2012-06-13 16:00:00,26.44,41.01,10610.76,0,0,0
2012-06-14 16:00:00,25.45,40.62,0,-3939.51,0,0
2012-06-15 16:00:00,25.82,40.88,2665.44,0,0,0
2012-06-18 16:00:00,26.47,41.16,2792.94,0,0,0
2012-06-19 16:00:00,25.36,40.79,0,-3771.21,0,0
2012-06-20 16:00:00,25.06,40.66,0,-1223.07,0,0
2012-06-21 16:00:00,23.08,39.5,0,-11665.53,0,0
2012-06-25 16:00:00,20.36,38.08,0,-14208.57,0,0
2012-06-26 16:00:00,20.28,38.21,1370.97,0,0,0
2012-06-27 16:00:00,19.9,38.09,0,-1233.27,0,0
2012-06-28 16:00:00,18.85,37.58,0,-5106.48,0,0
2012-06-29 16:00:00,20.61,38.38,7975.92,0,0,0
2012-07-02 16:00:00,20.78,38.37,0,-28.5,0,-11997.4
2012-07-03 16:00:00,20.95,38.53,1562.87,0,0,0
2012-07-04 16:00:00,20.77,38.54,117.3,0,0,0
2012-07-05 16:00:00,19.07,37.65,0,-8910.29,0,0
2012-07-06 16:00:00,21.14,38.54,8915.39,0,0,0
2012-07-09 16:00:00,18.37,37.03,0,-15072.24,0,0
2012-07-10 16:00:00,17.92,36.79,0,-2437.24,0,0
2012-07-11 16:00:00,18.84,37.19,3979.71,0,0,0
2012-07-12 16:00:00,20,37.57,3816.51,0,0,0
2012-07-13 16:00:00,20.07,37.72,1511.87,0,0,0
2012-07-16 16:00:00,17.57,36.71,0,-10070.26,0,0
2012-07-17 16:00:00,18.28,36.97,2539.24,0,0,0
2012-07-18 16:00:00,18.29,37.09,1180.37,0,0,0
2012-07-19 16:00:00,18.78,37.36,2768.74,0,0,0
2012-07-20 16:00:00,17.51,36.85,0,-5139.68,0,0
2012-07-23 16:00:00,15.89,35.97,0,-8762.39,0,0
2012-07-24 16:00:00,16.41,36.22,2488.24,0,0,0
2012-07-25 16:00:00,15.63,35.98,0,-2421.94,0,0
2012-07-26 16:00:00,15.01,35.6,0,-3806.31,0,0
2012-07-27 16:00:00,15.09,35.6,0,-15.3,0,0
2012-07-30 16:00:00,14.44,35.37,0,-2299.54,0,0
2012-07-31 16:00:00,14.3,35.37,20.4,0,0,0
2012-08-01 16:00:00,15.56,35.78,4091.91,0,0,0
2012-08-02 16:00:00,14.4,35.53,0,-2493.34,0,0
2012-08-03 16:00:00,15.32,35.8,2671.84,0,0,0
2012-08-06 16:00:00,16.88,36.55,7571.82,0,0,0
2012-08-07 16:00:00,17.04,36.57,142.8,0,0,0
2012-08-08 16:00:00,17.09,36.82,2564.74,0,0,0
2012-08-09 16:00:00,18.16,37.34,5134.58,0,0,0
2012-08-10 16:00:00,17.57,37.11,0,-2238.34,0,0
2012-08-13 16:00:00,15.23,35.71,0,-14014.27,0,0
2012-08-14 16:00:00,15.48,35.72,102,0,0,0
2012-08-15 16:00:00,14.24,35.09,0,-6330.25,0,0
2012-08-16 16:00:00,13.65,34.71,0,-3796.11,0,0
2012-08-17 16:00:00,13.35,34.59,0,-1246.67,0,0
2012-08-20 16:00:00,12.77,34.34,0,-2416.84,0,0
2012-08-21 16:00:00,13.36,34.6,2605.54,0,0,0
2012-08-22 16:00:00,12.47,34.22,0,-3882.81,0,0
2012-08-23 16:00:00,12.8,34.48,2631.04,0,0,0
2012-08-24 16:00:00,11.5,34.1,0,-3750.21,0,0
2012-08-27 16:00:00,9.17,32.84,0,-12670.7,0,0
2012-08-28 16:00:00,9.67,33.1,2636.14,0,0,0
2012-08-29 16:00:00,8.51,32.46,0,-6376.15,0,0
2012-08-30 16:00:00,8.34,32.46,0,-25.5,0,0
2012-08-31 16:00:00,8.03,32.48,163.2,0,0,0
2012-09-03 16:00:00,9.18,32.89,4112.31,0,0,0
2012-09-04 16:00:00,8,32.25,0,-6381.25,0,0
2012-09-05 16:00:00,7.78,32.13,0,-1226.27,0,0
2012-09-06 16:00:00,8.66,32.78,6503.65,0,0,0
2012-09-07 16:00:00,13.53,35.48,27036.87,0,0,0
2012-09-10 16:00:00,13.99,35.63,1450.67,0,0,0
2012-09-11 16:00:00,13.27,35.22,0,-4081.71,0,0
2012-09-12 16:00:00,13.67,35.22,56.1,0,0,0
2012-09-13 16:00:00,12.61,34.73,0,-4986.68,0,0
2012-09-14 16:00:00,13.45,35.37,6452.65,0,0,0
2012-09-17 16:00:00,10.66,33.81,0,-15612.84,0,0
2012-09-18 16:00:00,9.51,33.17,0,-6365.95,0,0
2012-09-19 16:00:00,10.05,33.31,1369.07,0,0,0
2012-09-20 16:00:00,7.59,32.28,0,-10279.36,0,0
2012-09-21 16:00:00,7.74,32.29,81.6,0,0,0
2012-09-24 16:00:00,8.55,32.56,2738.14,0,0,0
2012-09-25 16:00:00,8.29,32.59,224.4,0,0,0
2012-09-26 16:00:00,7.05,31.96,0,-6314.95,0,0
2012-09-27 16:00:00,10.32,33.64,16823.81,0,0,0
2012-09-28 16:00:00,12.35,34.82,11775.93,0,0,0
2012-10-08 16:00:00,11.22,34.36,0,-4522.58,0,0
2012-10-09 16:00:00,13.67,35.78,14192.77,0,0,0
2012-10-10 16:00:00,13.87,35.66,0,-1205.87,0,0
2012-10-11 16:00:00,12.81,35.28,0,-3801.21,0,0
2012-10-12 16:00:00,12.91,35.16,0,-1251.77,0,0
2012-10-15 16:00:00,12.44,35.05,0,-1047.77,0,0
2012-10-16 16:00:00,12.6,35.19,1399.67,0,0,0
2012-10-17 16:00:00,12.73,35.33,1348.67,0,0,0
2012-10-18 16:00:00,14.45,36.23,9078.59,0,0,0
2012-10-19 16:00:00,14.28,36.11,0,-1200.77,0,0
2012-10-22 16:00:00,14.73,36.39,2727.94,0,0,0
2012-10-23 16:00:00,13.28,35.62,0,-7648.32,0,0
2012-10-24 16:00:00,13.07,35.5,0,-1216.07,0,0
2012-10-25 16:00:00,12.26,34.99,0,-5093.78,0,0
2012-10-26 16:00:00,10.13,33.71,0,-12772.7,0,0
2012-10-29 16:00:00,9.54,33.47,0,-2437.24,0,0
2012-10-30 16:00:00,9.74,33.6,1302.77,0,0,0
2012-10-31 16:00:00,10.47,33.99,3852.21,0,0,0
2012-11-01 16:00:00,12.58,35.27,12849.2,0,0,0
2012-11-02 16:00:00,13.02,35.53,2636.14,0,0,0
2012-11-05 16:00:00,12.78,35.42,0,-1098.77,0,0
2012-11-06 16:00:00,12.31,35.05,0,-3791.01,0,0
2012-11-07 16:00:00,12.08,35.05,45.9,0,0,0
2012-11-08 16:00:00,10.01,34.03,0,-10233.46,0,0
2012-11-09 16:00:00,9.79,33.91,0,-1180.37,0,0
2012-11-12 16:00:00,10.33,34.31,4046.01,0,0,0
2012-11-13 16:00:00,8.4,33.29,0,-10233.46,0,0
2012-11-14 16:00:00,8.92,33.43,1358.87,0,0,0
2012-11-15 16:00:00,7.48,32.64,0,-7811.59,0,0
2012-11-16 16:00:00,6.67,32.26,0,-3871.32,0,0
2012-11-19 16:00:00,6.56,32.27,178.5,0,0,0
2012-11-20 16:00:00,6.07,32.02,0,-2541.78,0,0
2012-11-21 16:00:00,7.54,32.82,7972.15,0,0,0
2012-11-22 16:00:00,6.69,32.56,0,-2567.28,0,0
2012-11-23 16:00:00,7.43,32.96,3978.42,0,0,0
2012-11-26 16:00:00,6.59,32.58,0,-3759.12,0,0
2012-11-27 16:00:00,5.37,32.06,0,-5200.86,0,0
2012-11-28 16:00:00,4.32,31.54,0,-5221.26,0,0
2012-11-29 16:00:00,3.66,31.11,0,-4309.92,0,0
2012-11-30 16:00:00,4.83,31.51,4044.72,0,0,0
2012-12-03 16:00:00,3.32,31.14,0,-3769.32,0,0
2012-12-04 16:00:00,4.43,31.54,4034.52,0,0,0
2012-12-05 16:00:00,8.17,33.78,22393.1,0,0,0
2012-12-06 16:00:00,7.96,33.66,0,-1242.84,0,0
2012-12-07 16:00:00,10.08,34.97,13183.21,0,0,0
2012-12-10 16:00:00,11.27,35.64,6668.1,0,0,0
2012-12-11 16:00:00,10.65,35.29,0,-3464.88,0,0
2012-12-12 16:00:00,11.11,35.65,3561.78,0,0,0
2012-12-13 16:00:00,9.88,35,0,-6499.81,0,0
2012-12-14 16:00:00,15.42,38.43,34277.37,0,0,0
2012-12-17 16:00:00,15.96,38.83,4044.72,0,0,0
2012-12-18 16:00:00,16.02,38.84,30.6,0,0,0
2012-12-19 16:00:00,16.17,38.98,1406.04,0,0,0
2012-12-20 16:00:00,16.84,39.36,3850.92,0,0,0
2012-12-21 16:00:00,16.21,38.85,0,-5129.46,0,0
2012-12-24 16:00:00,16.67,39.13,2776.38,0,0,0
2012-12-25 16:00:00,19.96,40.96,18348.37,0,0,0
2012-12-26 16:00:00,20.41,41.1,1416.24,0,0,0
2012-12-27 16:00:00,19.77,40.84,0,-2587.68,0,0
2012-12-28 16:00:00,21.51,41.77,9271.09,0,0,0
2012-12-31 16:00:00,23.61,43.37,15990.19,0,0,0
2013-01-04 16:00:00,23.68,43.66,2919.52,0,27200,-16296
2013-01-07 16:00:00,24.25,43.94,2755.78,0,0,0
2013-01-08 16:00:00,23.73,43.43,0,-5119.36,0,0
2013-01-09 16:00:00,23.77,43.3,0,-1216.24,0,0
2013-01-10 16:00:00,23.98,43.31,15.9,0,0,0
2013-01-11 16:00:00,21.66,42.14,0,-11635.17,0,0
2013-01-14 16:00:00,26.29,44.74,25930.72,0,0,0
2013-01-15 16:00:00,27.18,45.26,5214.76,0,0,0
2013-01-16 16:00:00,26.26,44.75,0,-5050.46,0,0
2013-01-17 16:00:00,25.07,44,0,-7541.25,0,0
2013-01-18 16:00:00,27.16,45.15,11539.77,0,0,0
2013-01-21 16:00:00,27.92,45.29,1428.24,0,0,0
2013-01-22 16:00:00,27.23,45.18,0,-1184.44,0,0
2013-01-23 16:00:00,27.75,45.31,1348.74,0,0,0
2013-01-24 16:00:00,26.54,44.93,0,-3775.92,0,0
2013-01-25 16:00:00,26,44.68,0,-2506.68,0,0
2013-01-28 16:00:00,29.93,46.88,22011.7,0,0,0
2013-01-29 16:00:00,31.1,47.54,6526.41,0,0,0
2013-01-30 16:00:00,31.73,47.93,3897.82,0,0,0
2013-01-31 16:00:00,31.64,48.18,2543.78,0,0,0
2013-02-01 16:00:00,34.41,49.99,18119.17,0,0,0
2013-02-04 16:00:00,34.64,50.14,1491.84,0,0,0
2013-02-05 16:00:00,35.8,50.66,5220.06,0,0,0
2013-02-06 16:00:00,36,50.95,2882.98,0,0,0
2013-02-07 16:00:00,35.22,50.19,0,-7631.35,0,0
2013-02-08 16:00:00,35.8,50.15,0,-439.9,0,0
2013-02-18 16:00:00,34.12,49.39,0,-7522.59,0,0
2013-02-19 16:00:00,31.58,48.1,0,-12962.71,0,0
2013-02-20 16:00:00,32.41,48.1,84.8,0,0,0
2013-02-21 16:00:00,27.9,45.93,0,-21720.2,0,0
2013-02-22 16:00:00,27.22,45.17,0,-7652.55,0,0
2013-02-25 16:00:00,27.63,45.32,1513.04,0,0,0
2013-02-26 16:00:00,25.8,44.43,0,-8937.69,0,0
2013-02-27 16:00:00,27.12,45.08,6563.5,0,0,0
2013-02-28 16:00:00,30.98,47.53,24460.08,0,0,0
2013-03-01 16:00:00,30.76,47.15,0,-3786.52,0,0
2013-03-04 16:00:00,24.73,43.45,0,-36961.69,0,0
2013-03-05 16:00:00,28.5,45.9,24497.18,0,0,0
2013-03-06 16:00:00,29.85,46.94,10339.43,0,0,0
2013-03-07 16:00:00,28.34,45.78,0,-11576.87,0,0
2013-03-08 16:00:00,27.72,45.66,0,-1210.94,0,0
2013-03-11 16:00:00,27.01,45.16,0,-4970.96,0,0
2013-03-12 16:00:00,25.21,44.14,0,-10212.23,0,0
2013-03-13 16:00:00,23.83,43.51,0,-6298.5,0,0
2013-03-14 16:00:00,24.17,43.39,0,-1205.64,0,0
2013-03-15 16:00:00,24.44,43.78,3903.12,0,0,0
2013-03-18 16:00:00,22.61,42.64,0,-11396.67,0,0
2013-03-19 16:00:00,23.72,43.16,5167.06,0,0,0
2013-03-20 16:00:00,27.88,45.61,24576.68,0,0,0
2013-03-21 16:00:00,28.12,45.62,74.2,0,0,0
2013-03-22 16:00:00,28.28,45.89,2644.48,0,0,0
2013-03-25 16:00:00,28.03,45.9,137.8,0,0,0
2013-03-26 16:00:00,26.16,44.49,0,-14125.95,0,0
2013-03-27 16:00:00,26.58,44.84,3500.32,0,0,0
2013-03-28 16:00:00,22.45,42.19,0,-26457.96,0,0
2013-03-29 16:00:00,22.25,42.07,0,-1205.64,0,0
2013-04-01 16:00:00,22.15,42.1,265,0,0,0
2013-04-02 16:00:00,21.82,41.98,0,-1179.14,0,0
2013-04-03 16:00:00,21.68,41.95,0,-243.8,0,0
2013-04-08 16:00:00,21.13,41.49,0,-4637.06,0,0
2013-04-09 16:00:00,21.97,42.02,5320.76,0,0,0
2013-04-10 16:00:00,21.77,42.03,111.3,0,0,0
2013-04-11 16:00:00,21.4,42.05,127.2,0,0,0
2013-04-12 16:00:00,20.63,41.55,0,-5013.36,0,0
2013-04-15 16:00:00,19.39,40.92,0,-6208.41,0,0
2013-04-16 16:00:00,20.51,41.46,5379.06,0,0,0
2013-04-17 16:00:00,20.45,41.34,0,-1184.44,0,0
2013-04-18 16:00:00,20.76,41.47,1285.14,0,0,0
2013-04-19 16:00:00,24.14,43.66,21900.4,0,0,0
2013-04-22 16:00:00,23.99,43.41,0,-2522.58,0,0
2013-04-23 16:00:00,20.01,41.24,0,-21693.7,0,0
2013-04-24 16:00:00,22.27,42.41,11730.57,0,0,0
2013-04-25 16:00:00,20.91,41.91,0,-5092.86,0,0
2013-04-26 16:00:00,19.9,41.53,0,-3797.12,0,0
2013-05-02 16:00:00,20.02,41.3,0,-2204.58,0,0
2013-05-03 16:00:00,22.14,42.6,12952.11,0,0,0
2013-05-06 16:00:00,23.76,43.66,10630.93,0,0,0
2013-05-07 16:00:00,23.95,43.68,169.6,0,0,0
2013-05-08 16:00:00,24.58,43.94,2639.18,0,0,0
2013-05-09 16:00:00,23.85,43.56,0,-3802.42,0,0
2013-05-10 16:00:00,24.49,44.2,6317.38,0,0,0
2013-05-13 16:00:00,23.99,43.95,0,-2432.48,0,0
2013-05-14 16:00:00,22.16,43.01,0,-9425.29,0,0
2013-05-15 16:00:00,22.83,42.94,0,-673.32,0,0
2013-05-16 16:00:00,25.07,44.23,12830.21,0,0,0
2013-05-17 16:00:00,27,45.39,11651.07,0,0,0
2013-05-20 16:00:00,27.86,45.9,5098.16,0,0,0
2013-05-21 16:00:00,28.11,45.77,0,-1306.34,0,0
2013-05-22 16:00:00,28.27,45.91,1364.64,0,0,0
2013-05-23 16:00:00,26.55,45.01,0,-8942.99,0,0
2013-05-24 16:00:00,27.25,45.18,1648.08,0,0,0
2013-05-27 16:00:00,27.37,45.2,190.8,0,0,0
2013-05-28 16:00:00,29.56,46.77,15734.39,0,0,0
2013-05-29 16:00:00,29.47,46.52,0,-2511.98,0,0
2013-05-30 16:00:00,29.07,46.27,0,-2511.98,0,0
2013-05-31 16:00:00,27.7,45.5,0,-7626.05,0,0
2013-06-03 16:00:00,27.51,45.65,1475.94,0,0,0
2013-06-04 16:00:00,25.7,44.74,0,-9115.13,0,0
2013-06-05 16:00:00,25.45,44.48,0,-2570.28,0,0
2013-06-06 16:00:00,23.85,43.72,0,-7668.45,0,0
2013-06-07 16:00:00,21.71,42.57,0,-11481.47,0,0
2013-06-13 16:00:00,17.58,40.94,0,-16266.93,0,0
2013-06-14 16:00:00,18.41,41.07,1322.24,0,0,0
2013-06-17 16:00:00,17.77,40.58,0,-4891.46,0,0
2013-06-18 16:00:00,18.51,41.11,5278.36,0,0,0
2013-06-19 16:00:00,17.62,40.86,0,-2559.68,0,0
2013-06-20 16:00:00,13.74,38.54,0,-23185.54,0,0
2013-06-21 16:00:00,13.54,38.54,0,-5.3,0,0
2013-06-24 16:00:00,6.38,34.16,0,-43821.99,0,0
2013-06-25 16:00:00,6.09,34.54,3876.62,0,0,0
2013-06-26 16:00:00,6.23,34.43,0,-1099.64,0,0
2013-06-27 16:00:00,5.86,34.83,3945.52,0,0,0
2013-06-28 16:00:00,7.82,35.61,7790.35,0,0,0
2013-07-01 16:00:00,8.44,35.92,3090.52,0,56076.3,-55188
2013-07-02 16:00:00,8.86,36.07,1538.44,0,0,0
2013-07-03 16:00:00,7.98,35.52,0,-5536.36,0,0
2013-07-04 16:00:00,8.86,36.06,5448.16,0,0,0
2013-07-05 16:00:00,9.1,36.21,1494.34,0,0,0
2013-07-08 16:00:00,6.01,34.4,0,-18064.23,0,0
2013-07-09 16:00:00,5.96,34.56,1538.44,0,0,0
2013-07-10 16:00:00,8.97,36.52,19661.47,0,0,0
2013-07-11 16:00:00,13.99,39.89,33619.98,0,0,0
2013-07-12 16:00:00,11.48,38.21,0,-16765.89,0,0
2013-07-15 16:00:00,13.04,39.2,9945.89,0,0,0
2013-07-16 16:00:00,13.56,39.47,2670.18,0,0,0
2013-07-17 16:00:00,11.85,38.49,0,-9847.89,0,0
2013-07-18 16:00:00,10.01,37.24,0,-12483.77,0,0
2013-07-19 16:00:00,7.32,35.7,0,-15354.85,0,0
2013-07-22 16:00:00,7.9,35.96,2626.08,0,0,0
2013-07-23 16:00:00,11.01,37.77,18020.13,0,0,0
2013-07-24 16:00:00,10.2,37.19,0,-5761.76,0,0
2013-07-25 16:00:00,9.63,36.92,0,-2665.28,0,0
2013-07-26 16:00:00,8.96,36.79,0,-1317.94,0,0
2013-07-29 16:00:00,6.61,35.44,0,-13542.01,0,0
2013-07-30 16:00:00,7.27,35.86,4233.12,0,0,0
2013-07-31 16:00:00,7.45,36,1415.94,0,0,0
2013-08-01 16:00:00,10.01,37.55,15482.25,0,0,0
2013-08-02 16:00:00,10.1,37.42,0,-1337.54,0,0
2013-08-05 16:00:00,11.63,38.13,7167.91,0,0,0
2013-08-06 16:00:00,12.38,38.43,2939.68,0,0,0
2013-08-07 16:00:00,11.74,38.29,0,-1347.34,0,0
2013-08-08 16:00:00,11.55,38,0,-2905.38,0,0
2013-08-09 16:00:00,12,38.57,5629.46,0,0,0
2013-08-12 16:00:00,15.27,40.83,22596.26,0,0,0
2013-08-13 16:00:00,15.58,40.69,0,-1376.74,0,0
2013-08-14 16:00:00,15.09,40.56,0,-1313.04,0,0
2013-08-15 16:00:00,13.74,39.85,0,-7055.2,0,0
2013-08-16 16:00:00,12.89,39.16,0,-6932.71,0,0
2013-08-19 16:00:00,14.23,40.02,8583.85,0,0,0
2013-08-20 16:00:00,13.3,39.6,0,-4203.72,0,0
2013-08-21 16:00:00,13.11,39.61,98,0,0,0
2013-08-22 16:00:00,12.88,39.19,0,-4110.62,0,0
2013-08-23 16:00:00,12.05,38.6,0,-5967.56,0,0
2013-08-26 16:00:00,14.43,40.16,15643.95,0,0,0
2013-08-27 16:00:00,14.69,40.32,1577.64,0,0,0
2013-08-28 16:00:00,14.06,40.07,0,-2493.78,0,0
2013-08-29 16:00:00,13.58,39.94,0,-1347.34,0,0
2013-08-30 16:00:00,13.37,40.09,1518.84,0,0,0
2013-09-02 16:00:00,13.68,39.74,0,-3493.38,0,0
2013-09-03 16:00:00,15.36,41.13,13880.11,0,0,0
2013-09-04 16:00:00,15.17,41,0,-1249.34,0,0
2013-09-05 16:00:00,14.73,40.73,0,-2738.78,0,0
2013-09-06 16:00:00,15.52,41.29,5658.86,0,0,0
2013-09-09 16:00:00,19.58,44.39,30993.9,0,0,0
2013-09-10 16:00:00,21.26,45.5,11043.33,0,0,0
2013-09-11 16:00:00,21.65,45.75,2513.38,0,0,0
2013-09-12 16:00:00,22.85,46.46,7084.61,0,0,0
2013-09-13 16:00:00,21.94,45.89,0,-5715.33,0,0
2013-09-16 16:00:00,21.43,45.47,0,-4135.9,0,0
2013-09-17 16:00:00,18.93,43.88,0,-15952.25,0,0
2013-09-18 16:00:00,19.18,44.31,4317.2,0,0,0
2013-09-23 16:00:00,21.13,44.77,4606.3,0,0,0
2013-09-24 16:00:00,19.74,43.93,0,-8413.91,0,0
2013-09-25 16:00:00,19.01,43.23,0,-7018.94,0,0
2013-09-26 16:00:00,16.82,42.09,0,-11345.94,0,0
2013-09-27 16:00:00,17.34,42.23,1394.97,0,0,0
2013-09-30 16:00:00,18.03,42.68,4449.5,0,0,0
2013-10-08 16:00:00,19.64,43.58,9070.51,0,0,0
2013-10-09 16:00:00,20.21,44.02,4366.2,0,0,0
2013-10-10 16:00:00,19.02,43,0,-10176.38,0,0
2013-10-11 16:00:00,20.94,44.3,12936.91,0,0,0
2013-10-14 16:00:00,21.14,44.32,200.9,0,0,0
2013-10-15 16:00:00,20.89,44.03,0,-2824.24,0,0
2013-10-16 16:00:00,18.63,42.93,0,-11051.94,0,0
2013-10-17 16:00:00,18.24,42.49,0,-4331.9,0,0
2013-10-18 16:00:00,18.86,42.93,4366.2,0,0,0
2013-10-21 16:00:00,21.08,44.09,11620.34,0,0,0
2013-10-22 16:00:00,19.84,43.53,0,-5628.87,0,0
2013-10-23 16:00:00,18.49,42.82,0,-7107.14,0,0
2013-10-24 16:00:00,17.61,42.25,0,-5658.27,0,0
2013-10-25 16:00:00,16.05,41.26,0,-9936.28,0,0
2013-10-28 16:00:00,15.92,41.38,1179.37,0,0,0
2013-10-29 16:00:00,16.22,41.51,1272.47,0,0,0
2013-10-30 16:00:00,17.95,42.49,9887.28,0,0,0
2013-10-31 16:00:00,16.3,41.5,0,-9965.68,0,0
2013-11-01 16:00:00,16.85,42.22,7190.44,0,0,0
2013-11-04 16:00:00,16.63,41.95,0,-2682.14,0,0
2013-11-05 16:00:00,16.79,41.81,0,-1365.57,0,0
